sale_id,product_id,date,units_sold,selling_price
S04920,P0052,2024-05-02,14,1480
S04921,P0004,2024-01-05,15,866
S04922,P0014,2024-02-10,3,6109
S04923,P0062,2024-03-08,15,2518
S04924,P0027,2024-02-19,12,6691
S04925,P0083,2024-02-20,8,3767
S04926,P0073,2024-04-26,6,5704
S04927,P0068,2024-06-22,17,1049
S04928,P0010,2024-03-31,12,5766
S04929,P0077,2024-05-26,12,1384
S04930,P0075,2024-04-11,17,804
S04931,P0053,2024-05-27,3,295
S04932,P0004,2024-01-05,12,6655
S04933,P0075,2024-03-22,8,746
S04934,P0070,2024-06-08,14,5713
S04935,P0075,2024-06-13,2,3391
S04936,P0006,2024-06-07,5,4496
S04937,P0091,2024-04-18,17,5212
S04938,P0073,2024-01-18,12,3389
S04939,P0004,2024-05-01,1,3934
S04940,P0028,2024-04-02,12,2524
S04941,P0096,2024-01-15,1,3201
S04942,P0027,2024-02-04,3,1245
S04943,P0057,2024-05-19,17,4215
S04944,P0011,2024-01-20,18,6835
S04945,P0081,2024-06-07,12,1686
S04946,P0032,2024-05-16,18,1776
S04947,P0083,2024-03-24,1,4370
S04948,P0053,2024-02-11,11,378
S04949,P0023,2024-01-04,4,4915
S04950,P0099,2024-03-19,11,183
S04951,P0020,2024-06-07,12,2075
S04952,P0018,2024-03-19,13,952
S04953,P0077,2024-06-14,2,4267
S04954,P0091,2024-03-06,5,1622
S04955,P0052,2024-05-18,14,4971
S04956,P0016,2024-03-23,6,3172
S04957,P0044,2024-03-14,6,1871
S04958,P0036,2024-03-06,14,3079
S04959,P0089,2024-06-11,1,1154
S04960,P0012,2024-01-10,2,1585
S04961,P0053,2024-04-11,3,4834
S04962,P0023,2024-03-09,15,6293
S04963,P0042,2024-03-22,10,5601
S04964,P0019,2024-01-13,4,3111
S04965,P0029,2024-05-13,13,1594
S04966,P0050,2024-03-12,19,3093
S04967,P0098,2024-02-19,16,3917
S04968,P0054,2024-04-30,12,5349
S04969,P0046,2024-02-18,10,6053
S04970,P0096,2024-02-08,11,6634
S04971,P0023,2024-06-16,19,6878
S04972,P0072,2024-03-20,19,2051
S04973,P0029,2024-05-07,1,1883
S04974,P0094,2024-02-25,6,2407
S04975,P0031,2024-04-18,9,4019
S04976,P0026,2024-06-16,15,1999
S04977,P0053,2024-05-05,3,3262
S04978,P0039,2024-05-10,4,3568
S04979,P0043,2024-05-21,12,1589
S04980,P0063,2024-04-02,12,5358
S04981,P0052,2024-04-22,16,5654
S04982,P0082,2024-04-19,2,4928
S04983,P0015,2024-05-19,19,4900
S04984,P0030,2024-03-10,5,4325
S04985,P0047,2024-05-31,18,4745
S04986,P0072,2024-03-20,4,5390
S04987,P0053,2024-04-03,3,863
S04988,P0057,2024-05-02,2,369
S04989,P0059,2024-05-02,2,186
S04990,P0058,2024-06-26,9,4869
S04991,P0027,2024-06-18,5,6952
S04992,P0082,2024-03-04,19,2081
S04993,P0028,2024-01-30,16,5944
S04994,P0085,2024-04-05,10,2844
S04995,P0019,2024-05-29,16,3059
S04996,P0074,2024-01-21,19,5695
S04997,P0014,2024-03-16,10,1500
S04998,P0096,2024-05-20,6,5152
S04999,P0045,2024-02-19,10,157
S05000,P0071,2024-01-09,9,5939
